customer_id,Recency,Frequency,Monetary,Loyalty
14477,20,7,1969.6,Repeat
14478,382,4,1276.6599999999996,Repeat
14479,254,4,1124.7100000000014,Repeat
14480,11,4,1299.5200000000002,Repeat
14481,165,5,2284.6899999999996,Repeat
14482,18,12,4306.719999999999,Repeat
14483,282,2,257.1,Repeat
14484,50,4,1070.98,Repeat
14485,39,1,162.8,One-time
14486,512,2,175.5,Repeat
14487,27,7,1266.2700000000002,Repeat
14488,68,1,1064.2800000000002,One-time
14489,207,4,1574.93,Repeat
14490,406,2,1273.4700000000005,Repeat
14491,175,2,340.93,Repeat
14492,430,7,1921.91,Repeat
14493,7,10,5087.859999999998,Repeat
14494,26,3,401.4599999999999,Repeat
14495,51,3,174.8,Repeat
14496,312,7,2363.8899999999994,Repeat
14497,309,2,697.0599999999998,Repeat
14498,43,10,3900.83,Repeat
14499,26,7,2101.790000000002,Repeat
14500,88,3,356.85,Repeat
14501,184,2,251.20999999999998,Repeat
14502,20,11,2429.8299999999995,Repeat
14503,3,6,3543.2600000000016,Repeat
14504,47,4,673.2599999999995,Repeat
14505,17,19,11879.079999999989,Repeat
14506,17,7,2960.249999999996,Repeat
14507,24,11,3216.740000000002,Repeat
14508,22,5,822.9200000000003,Repeat
14509,534,1,110.94999999999997,One-time
14510,376,3,979.8500000000001,Repeat
14511,11,5,1314.8099999999997,Repeat
14512,188,7,1215.9700000000003,Repeat
14513,101,6,788.01,Repeat
14514,61,9,4380.0400000000045,Repeat
14515,18,12,3724.059999999999,Repeat
14516,516,1,151.16999999999996,One-time
14517,33,2,330.45,Repeat
14518,64,1,174.37,One-time
14519,684,2,203.14000000000001,Repeat
14520,2,2,270.6,Repeat
14521,491,1,199.45000000000002,One-time
14522,24,8,1748.4200000000005,Repeat
14523,108,1,241.09000000000003,One-time
14524,32,13,2909.86,Repeat
14525,20,17,8026.539999999987,Repeat
14526,389,1,258.65,One-time
14527,3,122,27246.880000000474,Repeat
14528,37,1,364.22,One-time
14529,60,3,578.6099999999999,Repeat
14530,26,16,6088.869999999996,Repeat
14531,480,1,376.34,One-time
14532,236,11,3845.7799999999997,Repeat
14533,25,11,3466.37,Repeat
14534,3,26,6187.65999999999,Repeat
14535,60,9,5973.229999999983,Repeat
14536,260,1,170.95000000000002,One-time
14537,58,2,641.4000000000001,Repeat
14538,65,5,1370.8400000000001,Repeat
14539,16,2,537.48,Repeat
14540,10,11,3709.6400000000026,Repeat
14541,59,14,2491.3800000000015,Repeat
14542,186,1,103.25000000000001,One-time
14543,29,39,14587.869999999992,Repeat
14544,24,3,2938.5299999999984,Repeat
14545,674,1,349.25,One-time
14546,5,11,5184.8399999999965,Repeat
14547,4,8,3974.749999999999,Repeat
14548,151,9,2541.2900000000004,Repeat
14549,311,4,913.6000000000005,Repeat
14550,11,4,1345.0600000000006,Repeat
14551,18,7,878.0899999999999,Repeat
14552,152,3,507.92999999999944,Repeat
14553,19,9,1818.6,Repeat
14554,10,4,2279.490000000001,Repeat
14555,57,6,2304.0299999999997,Repeat
14556,596,3,815.6900000000005,Repeat
14557,85,1,788.3800000000001,One-time
14558,654,3,655.5,Repeat
14559,390,1,75.6,One-time
14560,7,44,6114.029999999996,Repeat
14561,76,3,1080.7600000000004,Repeat
14562,4,26,6638.1499999999905,Repeat
14563,510,2,640.5400000000002,Repeat
14564,435,2,2605.6200000000003,Repeat
14565,96,5,3859.2200000000016,Repeat
14566,111,4,4092.0,Repeat
14567,57,2,1530.3600000000006,Repeat
14568,435,1,919.7000000000003,One-time
14569,1,4,597.33,Repeat
14570,281,3,613.7500000000005,Repeat
14571,425,1,160.00000000000003,One-time
14572,3,11,5526.879999999993,Repeat
14573,180,13,2163.120000000003,Repeat
14574,733,1,143.7,One-time
14575,488,1,420.2199999999998,One-time
14576,372,1,35.400000000000006,One-time
14577,13,7,1364.1500000000005,Repeat
14578,3,1,168.63,One-time
14579,432,1,105.56,One-time
14580,518,1,14.850000000000001,One-time
14581,17,2,409.65000000000003,Repeat
14582,41,1,114.11,One-time
14583,6,8,1660.2900000000016,Repeat
14584,169,8,1738.1600000000012,Repeat
14585,50,5,1143.27,Repeat
14586,277,1,237.35999999999996,One-time
14587,19,9,1580.2900000000004,Repeat
14588,578,1,135.39000000000001,One-time
14589,372,1,39.75,One-time
14590,425,20,2993.3699999999994,Repeat
14591,15,4,1320.2100000000005,Repeat
14592,35,3,557.9399999999998,Repeat
14593,22,12,3665.5300000000034,Repeat
14594,7,2,363.32999999999987,Repeat
14595,20,8,2164.45,Repeat
14596,627,1,222.21999999999994,One-time
14597,11,6,2184.6299999999997,Repeat
14598,44,2,384.03999999999996,Repeat
14599,390,2,457.89,Repeat
14600,306,2,865.1700000000002,Repeat
14601,11,1,213.96000000000004,One-time
14602,656,1,205.35999999999999,One-time
14603,275,1,660.0,One-time
14604,633,1,143.86,One-time
14605,374,4,921.56,Repeat
14606,1,192,29951.370000000363,Repeat
14607,16,22,23763.13,Repeat
14608,4,11,3352.94,Repeat
14609,72,10,1486.2,Repeat
14610,396,2,24.350000000000005,Repeat
14611,444,2,604.3300000000002,Repeat
14612,415,1,877.6999999999998,One-time
14613,680,1,76.32000000000001,One-time
14614,386,1,295.13,One-time
14615,394,5,951.7600000000002,Repeat
14616,243,5,527.78,Repeat
14617,403,2,190.47,Repeat
14618,9,7,1342.32,Repeat
14619,246,2,1291.2400000000002,Repeat
14620,206,2,412.78,Repeat
14621,1,9,3000.5700000000015,Repeat
14622,185,1,320.58,One-time
14623,32,10,2016.9800000000002,Repeat
14624,57,6,814.0700000000002,Repeat
14625,196,11,4497.8799999999965,Repeat
14626,24,11,5410.92,Repeat
14627,379,1,462.75,One-time
14628,91,5,1998.0000000000002,Repeat
14629,4,2,955.2600000000001,Repeat
14630,484,1,338.65,One-time
14631,51,6,2025.6900000000007,Repeat
14632,263,1,114.55999999999999,One-time
14633,266,1,344.9000000000001,One-time
14634,438,4,2124.4600000000005,Repeat
14635,454,1,215.22,One-time
14636,36,2,609.8500000000001,Repeat
14637,677,1,106.67999999999998,One-time
14638,51,1,443.6,One-time
14639,52,9,4978.959999999996,Repeat
14640,24,10,3649.359999999999,Repeat
14641,22,1,110.46,One-time
14642,59,1,96.12,One-time
14643,170,5,1679.8899999999999,Repeat
14644,68,7,2247.72,Repeat
14645,157,3,876.8899999999999,Repeat
14646,2,151,528602.5200000026,Repeat
14647,201,2,506.0400000000001,Repeat
14648,416,15,4466.649999999999,Repeat
14649,5,9,3651.189999999995,Repeat
14650,589,1,62.5,One-time
14651,67,9,2025.5200000000013,Repeat
14652,77,1,114.18000000000002,One-time
14653,1,12,3593.059999999996,Repeat
14654,738,1,246.86,One-time
14655,8,7,3878.5099999999993,Repeat
14656,169,5,790.0000000000006,Repeat
14657,18,6,1450.1900000000007,Repeat
14658,5,2,247.14999999999998,Repeat
14659,9,9,2529.930000000001,Repeat
14660,87,2,285.73999999999995,Repeat
14661,27,1,107.95,One-time
14662,29,7,1376.4300000000007,Repeat
14663,430,2,490.59999999999974,Repeat
14664,20,2,636.2399999999999,Repeat
14665,61,7,2749.6499999999996,Repeat
14666,24,1,195.24999999999997,One-time
14667,11,54,20395.34000000002,Repeat
14668,445,1,111.63000000000001,One-time
14669,242,7,3216.779999999999,Repeat
14670,280,3,583.3299999999998,Repeat
14671,549,2,1127.45,Repeat
14672,235,4,1113.1399999999999,Repeat
14673,3,7,3037.320000000001,Repeat
14674,509,1,173.66000000000003,One-time
14675,16,2,1015.5800000000003,Repeat
14676,31,12,8356.789999999995,Repeat
14677,593,1,184.90999999999997,One-time
14678,579,1,403.39,One-time
14679,382,3,1289.44,Repeat
14680,25,58,55688.5,Repeat
14681,71,6,875.1500000000001,Repeat
14682,188,6,1514.81,Repeat
14683,588,1,146.56000000000003,One-time
14684,26,6,1430.0300000000025,Repeat
14685,576,8,4536.64,Repeat
14686,414,5,852.5300000000009,Repeat
14687,107,3,1402.06,Repeat
14688,8,28,7190.419999999993,Repeat
14689,209,1,112.80000000000001,One-time
14690,44,4,777.6800000000001,Repeat
14691,31,5,2114.3299999999995,Repeat
14692,137,12,1715.1399999999994,Repeat
14693,265,7,1165.3600000000001,Repeat
14694,617,1,244.31,One-time
14695,519,3,1534.2199999999998,Repeat
14696,4,8,2473.28,Repeat
14697,218,2,188.60999999999996,Repeat
14698,2,5,1217.2700000000013,Repeat
14699,214,4,702.5999999999998,Repeat
14700,32,5,3076.059999999999,Repeat
14701,11,15,4487.109999999995,Repeat
14702,1,29,6368.779999999983,Repeat
14703,15,1,318.1699999999999,One-time
14704,11,11,1752.9200000000005,Repeat
14705,199,1,179.0,One-time
14706,619,1,367.53999999999996,One-time
14707,436,2,139.2,Repeat
14708,3,5,1793.2199999999998,Repeat
14709,15,25,8886.330000000004,Repeat
14710,14,13,1899.7900000000038,Repeat
14711,10,11,2839.6199999999976,Repeat
14712,29,4,1328.0699999999997,Repeat
14713,9,21,5115.759999999993,Repeat
14714,24,4,906.2399999999999,Repeat
14715,25,8,1825.4500000000014,Repeat
14716,43,3,543.28,Repeat
14717,733,1,81.3,One-time
14718,410,1,226.42000000000002,One-time
14719,2,5,1581.8400000000006,Repeat
14720,6,3,663.8100000000003,Repeat
14721,379,1,109.07,One-time
14722,147,3,489.52,Repeat
14723,10,11,1803.0600000000036,Repeat
14724,590,1,341.9,One-time
14725,25,4,1252.7399999999998,Repeat
14726,655,1,116.5,One-time
14727,274,3,463.72999999999996,Repeat
14728,413,1,190.57999999999996,One-time
14729,374,3,586.2399999999999,Repeat
14730,1,8,1897.5700000000056,Repeat
14731,47,3,380.0199999999999,Repeat
14732,8,19,5517.070000000002,Repeat
14733,16,15,14335.150000000003,Repeat
14734,426,4,1056.4199999999998,Repeat
14735,4,56,12240.159999999996,Repeat
14736,485,2,374.05,Repeat
14737,4,4,3554.17,Repeat
14738,43,9,1821.9000000000005,Repeat
14739,4,25,11573.62,Repeat
14740,197,11,4161.06,Repeat
14741,12,7,1713.0900000000004,Repeat
14742,435,1,579.8499999999997,One-time
14743,593,1,50.48,One-time
14744,16,14,3660.08,Repeat
14745,113,12,2551.410000000002,Repeat
14746,406,4,593.5,Repeat
14747,249,1,328.2,One-time
14748,29,10,2681.9000000000015,Repeat
14749,480,1,310.15,One-time
14750,736,1,112.03000000000002,One-time
14751,684,2,126.45000000000002,Repeat
14752,44,1,389.63999999999993,One-time
14753,87,2,869.5099999999998,Repeat
14754,45,6,1547.93,Repeat
14755,10,25,9972.549999999992,Repeat
14756,15,3,2653.7600000000007,Repeat
14757,75,1,420.5,One-time
14758,145,7,2864.9700000000016,Repeat
14759,5,3,1625.9699999999993,Repeat
14760,297,1,89.2,One-time
14761,59,3,447.92,Repeat
14762,264,2,417.56999999999994,Repeat
14764,47,1,278.3,One-time
14765,29,3,254.10999999999996,Repeat
14766,8,11,6375.729999999996,Repeat
14767,474,1,382.80999999999995,One-time
14768,17,2,192.60000000000002,Repeat
14769,3,17,15514.110000000022,Repeat
14770,232,8,3637.6400000000003,Repeat
14771,621,2,594.6199999999999,Repeat
14772,112,1,139.26,One-time
14773,593,1,140.55,One-time
14774,529,1,241.45,One-time
14775,58,3,1011.9,Repeat
14776,51,15,3708.2999999999956,Repeat
14777,404,1,307.55999999999995,One-time
14778,127,2,730.8599999999999,Repeat
14779,281,3,386.1499999999999,Repeat
14780,55,2,447.67999999999995,Repeat
14782,320,1,200.10000000000002,One-time
14783,659,1,307.3,One-time
14784,26,3,449.92999999999995,Repeat
14785,10,2,77.4,Repeat
14786,550,1,90.96000000000001,One-time
14787,471,1,110.64999999999999,One-time
14788,7,3,1156.3200000000002,Repeat
14789,29,1,197.64000000000001,One-time
14790,17,10,2526.6200000000003,Repeat
14791,607,1,303.63,One-time
14792,64,1,6.2,One-time
14793,21,2,625.9,Repeat
14794,3,10,1953.8999999999999,Repeat
14795,166,1,131.45,One-time
14796,1,27,10169.329999999996,Repeat
14797,507,1,300.31,One-time
14798,53,8,724.3100000000003,Repeat
14799,51,2,338.15,Repeat
14800,48,17,7191.329999999991,Repeat
14801,61,1,189.3399999999999,One-time
14802,438,2,1502.98,Repeat
14803,162,3,845.5500000000002,Repeat
14804,9,1,353.2699999999999,One-time
14805,15,7,1082.5500000000002,Repeat
14806,75,2,303.43,Repeat
14807,391,2,504.13999999999993,Repeat
14808,40,8,2718.599999999997,Repeat
14809,621,2,686.7600000000001,Repeat
14810,41,13,2354.03,Repeat
14811,387,1,170.50000000000006,One-time
14812,599,1,178.85000000000005,One-time
14813,370,4,888.9100000000004,Repeat
14814,581,1,154.21,One-time
14815,37,2,778.5,Repeat
14816,197,1,271.85,One-time
14817,200,7,3959.8599999999983,Repeat
14818,74,6,1153.56,Repeat
14819,64,4,456.41,Repeat
14820,21,9,1274.76,Repeat
14821,367,7,1230.1500000000003,Repeat
14822,485,1,157.70000000000002,One-time
14823,180,3,321.4299999999999,Repeat
14824,10,10,4022.909999999999,Repeat
14825,4,24,4735.0800000000045,Repeat
14826,582,2,385.2,Repeat
14828,197,13,9839.459999999997,Repeat
14829,29,7,1455.87,Repeat
14830,53,1,188.88,One-time
14831,680,3,1676.5699999999997,Repeat
14832,630,1,322.69,One-time
14833,499,1,94.8,One-time
14834,18,7,2206.1600000000008,Repeat
14835,529,2,297.0,Repeat
14836,10,3,102.44999999999999,Repeat
14837,90,9,3460.3199999999983,Repeat
14838,423,2,769.92,Repeat
14839,418,3,915.2800000000001,Repeat
14840,268,2,362.71,Repeat
14841,53,14,7163.000000000003,Repeat
14842,44,4,2824.6899999999996,Repeat
14843,437,1,211.79999999999995,One-time
14844,64,10,6702.43,Repeat
14845,600,1,150.0,One-time
14846,427,1,437.4,One-time
14847,149,3,1348.9499999999998,Repeat
14848,405,1,310.56,One-time
14849,22,43,15407.609999999984,Repeat
14850,312,7,1770.9600000000012,Repeat
14851,23,3,829.4100000000001,Repeat
14852,58,18,6132.429999999997,Repeat
14853,24,5,1376.8700000000001,Repeat
14854,78,11,4303.06,Repeat
14855,119,7,6520.300000000002,Repeat
14856,36,3,1290.5300000000007,Repeat
14857,60,7,3651.851,Repeat
14858,506,1,180.75,One-time
14859,13,5,1705.6399999999994,Repeat
14860,19,1,170.32000000000002,One-time
14861,52,10,1380.73,Repeat
14862,26,2,841.2000000000002,Repeat
14863,29,1,266.76,One-time
14865,7,4,92.52000000000001,Repeat
14866,11,19,20746.539999999997,Repeat
14867,186,16,2952.0600000000018,Repeat
14868,3,12,4184.01,Repeat
14869,9,6,2778.139999999998,Repeat
14870,262,6,1838.9500000000005,Repeat
14871,3,9,1228.1700000000008,Repeat
14872,484,3,816.6,Repeat
14873,210,2,854.13,Repeat
14874,535,1,116.18,One-time
14875,108,3,2862.4000000000015,Repeat
14876,521,2,256.70000000000005,Repeat
14877,418,2,425.8499999999999,Repeat
14878,13,25,4076.5,Repeat
14879,685,1,185.06000000000003,One-time
14880,77,3,690.5900000000001,Repeat
14881,20,1,255.4,One-time
14882,27,14,3546.65,Repeat
14883,19,6,761.5900000000001,Repeat
14884,669,1,120.6,One-time
14885,132,3,1598.1200000000001,Repeat
14886,253,1,364.80000000000007,One-time
14887,79,1,1862.0,One-time
14888,207,1,369.2,One-time
14889,336,1,135.9,One-time
14890,254,3,817.25,Repeat
14891,148,4,1106.7299999999996,Repeat
14892,691,1,202.35000000000002,One-time
14893,10,3,1809.6100000000001,Repeat
14894,85,3,1492.8100000000004,Repeat
14895,8,38,25119.54000000002,Repeat
14896,205,8,1826.0000000000005,Repeat
14897,8,8,3140.54,Repeat
14898,23,14,3365.9500000000016,Repeat
14899,395,1,1331.3799999999999,One-time
14900,522,1,13.919999999999998,One-time
14901,11,12,1919.0000000000005,Repeat
14902,26,3,1035.6200000000003,Repeat
14903,21,5,2795.330000000001,Repeat
14904,2,4,1630.489999999999,Repeat
14905,158,8,1971.3899999999994,Repeat
14906,445,1,68.44,One-time
14907,3,16,5547.719999999996,Repeat
14908,74,2,381.9,Repeat
14909,437,3,1404.6800000000007,Repeat
14910,3,4,434.3500000000001,Repeat
14911,1,398,291420.8100000009,Repeat
14912,17,6,1889.2500000000002,Repeat
14913,36,8,4073.1299999999937,Repeat
14915,91,11,1811.2500000000005,Repeat
14916,71,8,3042.950000000003,Repeat
14917,597,2,1123.75,Repeat
14918,116,9,5955.810000000001,Repeat
14919,539,1,359.34999999999997,One-time
14920,213,3,1607.170000000001,Repeat
14921,30,2,1316.0700000000004,Repeat
14922,394,2,843.7400000000004,Repeat
14923,51,1,749.0999999999998,One-time
14924,246,3,931.0100000000001,Repeat
14926,382,2,359.4,Repeat
14927,397,1,308.19999999999993,One-time
14928,628,1,223.91,One-time
14929,32,2,836.6900000000002,Repeat
14930,109,6,5236.73,Repeat
14931,5,5,1257.68,Repeat
14932,366,2,666.1299999999999,Repeat
14933,444,4,1770.0,Repeat
14934,82,5,3503.5,Repeat
14935,297,2,2849.83,Repeat
14936,34,12,12410.809999999956,Repeat
14937,57,3,1621.88,Repeat
14938,562,2,2322.4300000000003,Repeat
14940,418,2,531.4899999999999,Repeat
14941,579,1,182.09999999999997,One-time
14942,402,4,746.5600000000001,Repeat
14943,663,1,107.62,One-time
14944,30,19,9784.669999999991,Repeat
14945,414,1,179.39999999999998,One-time
14946,14,1,100.9,One-time
14947,72,6,1049.79,Repeat
14948,23,6,1101.9699999999996,Repeat
14949,469,4,515.0,Repeat
14950,19,1,371.2,One-time
14951,79,1,311.69000000000005,One-time
14952,60,32,17629.34999999999,Repeat
14953,25,4,971.3199999999995,Repeat
14954,12,2,462.11999999999966,Repeat
14955,733,1,163.76999999999998,One-time
14956,421,1,1325.0,One-time
14957,253,2,261.69,Repeat
14958,147,6,941.9899999999997,Repeat
14959,64,4,695.42,Repeat
14960,8,2,221.26999999999992,Repeat
14961,11,22,16410.149999999983,Repeat
14962,271,4,366.90999999999997,Repeat
14963,10,12,3123.570000000001,Repeat
14964,247,1,206.21,One-time
14965,96,2,596.0899999999999,Repeat
14966,15,6,1064.2600000000011,Repeat
14967,50,6,1982.6100000000004,Repeat
14968,30,2,501.24,Repeat
14969,704,1,906.23,One-time
14970,68,12,4919.35,Repeat
14971,35,3,1097.9799999999993,Repeat
14972,128,2,145.07,Repeat
14973,107,3,1314.45,Repeat
14974,37,1,89.94,One-time
14975,57,2,472.39,Repeat
14976,57,7,790.8599999999997,Repeat
14977,726,1,31.929999999999996,One-time
14978,72,10,3112.1899999999987,Repeat
14979,735,1,429.6599999999999,One-time
14980,737,1,150.68,One-time
14981,246,2,372.92,Repeat
14982,572,1,237.78,One-time
14983,689,1,183.2000000000001,One-time
14984,19,6,1260.5100000000007,Repeat
14985,198,2,292.0099999999999,Repeat
14986,376,2,563.1000000000001,Repeat
14987,16,8,1550.6499999999999,Repeat
14988,212,7,2038.6500000000003,Repeat
14989,662,1,342.40000000000003,One-time
14990,612,2,304.17,Repeat
14991,430,1,314.66999999999996,One-time
14992,442,1,210.49999999999997,One-time
14993,564,1,36.129999999999995,One-time
14994,382,5,946.720000000001,Repeat
14995,39,2,231.98000000000005,Repeat
14996,481,2,442.2900000000001,Repeat
14997,46,4,776.6000000000001,Repeat
14998,170,4,753.1800000000002,Repeat
14999,593,1,129.48,One-time
15000,48,1,490.52,One-time
15001,394,2,199.10999999999996,Repeat
15002,116,9,4138.079999999999,Repeat
15003,473,6,1027.0300000000007,Repeat
15004,147,1,1220.77,One-time
15005,16,56,13754.579999999936,Repeat
15006,51,2,757.7799999999996,Repeat
15007,159,1,156.91000000000003,One-time
15008,480,2,359.99999999999994,Repeat
15009,12,3,1259.4299999999998,Repeat
15010,36,1,308.94000000000005,One-time
15011,396,2,416.6,Repeat
15012,54,3,646.2600000000001,Repeat
15013,488,10,1610.820000000001,Repeat
15014,43,2,257.66999999999996,Repeat
15015,501,13,2354.9699999999993,Repeat
15016,173,5,620.8899999999999,Repeat
15017,34,1,125.58000000000003,One-time
15018,39,3,496.21,Repeat
15019,267,1,252.81,One-time
15020,379,1,198.46999999999997,One-time
15021,9,12,2500.590000000001,Repeat
15022,12,5,1133.44,Repeat
15023,3,20,11578.649999999992,Repeat
15024,10,16,3559.389999999997,Repeat
15025,33,2,979.7900000000006,Repeat
15026,80,5,1048.8899999999996,Repeat
15027,31,10,3195.6000000000004,Repeat
15028,8,6,962.9399999999997,Repeat
15029,620,1,365.1,One-time
15030,72,8,1979.91,Repeat
